B	  0.340864	  2.262265
A	  0.565481	  4.176551
A	 -2.521275	 -0.465428
B	  4.534980	 10.412217
A	 -0.761688	 -0.782374
A	  7.974493	 -1.614043
A	 -0.065588	  0.622277
B	  3.986014	 11.452009
B	  4.970396	  3.672671
B	  0.924878	  4.787927
B	  5.030428	  8.212294
B	  4.613420	  4.061558
B	  4.089413	  6.222341
B	  1.073386	  6.465781
A	  1.983440	 -0.067966
B	  2.768840	  8.179466
A	 -2.814909	 -3.833675
B	  1.966740	  4.893712
A	  0.120172	  0.158624
B	  4.745990	  5.374060
B	  0.075576	  8.603178
A	 -5.503204	 -1.380305
B	  4.828854	  8.494916
A	 -6.519323	 -2.183189
B	  4.730427	  6.569868
B	  6.514710	  3.059622
A	  4.200815	  1.411535
A	 -1.888460	 -1.173537
A	 -0.751221	  2.046877
A	 -2.106428	 -1.275804
B	  3.020270	  6.636380
A	  0.361920	 -4.495440
A	  1.967229	  0.071822
A	 -2.404913	 -1.504278
B	  5.737901	  3.102980
A	 -6.137769	 -0.749079
A	 -4.693299	 -0.233849
A	 -4.433812	 -1.532161
A	 -3.047729	 -1.206313
B	  4.178571	  6.693855
A	  3.407155	  1.042847
A	  3.002207	  2.733832
A	  0.321708	 -0.791385
A	  1.900315	 -0.982573
A	 -0.210291	  0.257025
A	 -1.196079	 -2.009697
B	  4.703623	  7.953612
B	  2.835924	  2.027625
B	  3.604679	  1.072417
A	 -1.445318	 -0.690024
B	  7.302147	 10.134634
A	 -2.303410	 -0.873394
A	  6.181306	  1.363351
B	  4.624650	  5.425210
A	 -0.153746	 -0.805874
A	 -6.526822	  2.531020
A	 -7.418116	 -1.915330
A	  3.988043	  1.592410
A	 -5.197910	  0.867186
A	 -0.235538	 -0.821893
A	 -4.149902	 -0.610507
B	  5.831826	  7.129050
B	  2.742691	  7.170737
A	 -3.257387	 -1.658649
A	 -1.653194	  1.557089
A	 -4.823353	  2.499482
A	  2.341735	  1.091523
A	 -4.363711	  3.228736
B	  5.705187	  4.579097
B	  5.298235	  9.984355
B	  3.385763	  5.691596
B	  2.983014	  5.186813
B	  7.728309	  8.481628
A	 -6.986023	 -2.018561
A	 -3.047380	  3.605771
B	  2.733228	  9.714546
A	  5.150855	  0.731914
B	  4.588075	  6.227818
B	  3.138451	  5.174205
A	  0.100436	 -0.162233
B	  1.693894	  2.421195
B	  4.086938	  5.142551
B	  4.409206	  5.372677
B	  3.883491	  5.142274
A	 -6.794512	  1.851196
B	  5.983679	  3.843249
A	 -0.224657	 -3.183109
B	  8.282850	  6.194423
A	 -7.718318	  0.015243
A	  0.206455	  0.439033
A	  0.560969	 -1.338699
A	 -1.001877	  1.096922
A	 -4.871714	  1.657029
B	  3.405683	  1.369466
A	 -1.102676	 -0.233786
B	  5.358999	  4.346937
B	  3.279568	  5.877767
B	  3.478451	  7.282406
B	  3.410846	  4.204638
A	 -0.248120	  2.103246
A	 -3.061727	 -1.413781
A	  1.436758	 -1.617503
A	 -0.555386	  0.970334
A	 -3.638706	 -4.904532
B	  3.225969	  7.872684
B	  5.719997	  4.304227
B	  2.128908	  5.603474
A	 -3.097515	  0.432173
A	 -4.046584	 -0.856855
B	  4.300269	  7.602756
A	  4.156378	 -0.049952
A	 -4.918128	 -1.953069
B	  2.524443	  6.492399
B	  1.737330	  6.004399
A	 -7.430102	 -1.396513
B	  4.147159	  5.052778
B	  7.072116	  3.042503
B	  1.899461	  2.624461
A	 -1.555776	 -1.079990
A	 -3.638466	 -1.605256
A	 -3.889643	 -1.816290
B	  2.030125	  3.584347
B	  4.009446	  5.211761
B	  4.570086	  4.980214
B	  2.772625	  7.768085
A	 -5.221842	 -3.380403
A	 -2.693449	 -0.664677
A	 -8.898955	  0.396813
B	  3.626494	  7.724204
A	 -4.049556	 -1.135220
A	  0.779615	  1.103422
A	 -2.654728	  3.584664
A	  3.585016	  2.824771
B	  7.863350	  8.420595
B	  5.388627	  9.065299
B	  7.196264	  9.425327
A	 -3.210944	  2.539756
A	  3.290207	 -1.062408
A	 -1.346330	 -1.493832
A	 -1.780861	  0.666168
B	  4.290286	  3.500055
B	  4.460763	  9.571894
A	 -2.144662	 -1.164952
B	  3.822905	  7.877616
A	  4.798410	  0.204088
A	  4.613463	  0.345065
B	  5.752166	  6.529376
A	 -8.758286	 -0.584311
B	  3.536607	  9.377214
B	  4.724152	  8.559168
B	  3.897883	  1.520157
A	 -2.683581	  2.323100
A	  3.176416	  2.726034
B	  1.645055	  7.196417
B	  1.794820	  4.225597
B	  0.353045	  8.099675
A	 -2.918452	 -1.437437
A	 -0.248945	 -2.848615
A	 -3.561149	 -2.009776
B	  3.816501	  1.148508
B	  2.370662	  4.460846
A	 -4.175284	  4.032092
A	  0.620450	 -0.602456
A	  3.709266	 -1.377810
A	  0.279795	 -1.643063
A	  0.291243	 -0.069657
B	  2.688421	  5.578171
A	  6.970107	 -0.779972
B	  1.586575	  2.069423
B	  4.669526	  3.331765
B	  7.240205	  6.080356
B	  2.523089	  2.917288
A	 -2.762966	  1.799728
A	 -3.975873	  1.067714
B	  4.348598	  6.644055
A	 -0.203788	 -1.517173
B	  4.061109	  0.908670
B	  5.946689	  5.454109
A	  0.425480	 -0.062495
B	  7.132017	  8.046551
A	  5.096932	  1.613521
B	  7.296089	  7.933613
A	 -5.755629	 -0.554747
A	  2.148573	 -3.057737
A	 -4.259592	 -0.113591
A	  1.372152	  0.061140
B	  4.687785	 10.549545
B	  2.643618	  8.175648
A	 -2.791829	  0.007368
A	  6.266627	  4.170597
B	  3.849814	  8.288022
B	  8.040099	  4.668210
A	 -3.634994	  1.599560
B	  0.655381	  5.596821
B	  8.266080	 10.709150
A	 -3.934885	 -0.150729
B	  5.975862	  5.384743
A	 -0.248404	 -2.184548
A	 -0.329011	 -1.854795
B	  6.067419	  5.870349
B	  3.749210	  6.695959
B	  5.573499	  6.896186
B	  7.274160	  7.051694
A	  3.483143	 -0.226559
B	  4.738160	  6.475681
B	  7.112025	  4.842829
B	  2.475074	  4.193832
B	  0.359199	  5.378884
B	  4.333784	  5.146602
A	  0.151412	 -0.503598
B	  0.447536	  5.253444
A	 -4.003817	  2.351772
A	 -2.663560	  1.211189
A	  0.998579	  1.810171
A	 -4.565390	  2.966272
B	  4.706252	  4.969983
B	  3.068689	  0.723581
A	  1.493099	  2.106856
A	  2.192954	 -0.512826
B	  2.298368	  9.576288
A	 -1.537067	  0.350142
B	  3.453098	 11.441249
A	  9.789501	 -1.874630
B	  3.328795	  3.772860
B	  3.850416	  0.101441
A	  4.864159	  0.682585
B	  7.114755	  7.571045
B	  2.380984	  7.639447
B	  3.480563	  3.439905
A	  2.145649	 -1.175732
A	  0.663655	 -0.427310
B	  4.794845	  4.396014
A	  0.105256	 -0.748260
A	 -2.367072	 -3.791543
B	  5.928310	  6.814775
A	 -6.447502	 -1.175395
B	  1.962604	  2.129470
A	  1.713552	  1.692578
A	 -4.121188	 -1.734014
A	  3.059852	  0.402579
B	  2.678959	  4.943382
A	  4.164409	 -1.220798
A	 -4.345872	  1.844353
B	  3.318691	  6.021373
B	  3.965009	  2.741003
B	  0.861641	  7.027778
B	  7.027889	  4.249036
B	  2.617728	  8.443076
B	  3.594675	  3.764389
A	  1.612706	 -0.906665
B	  9.829566	  9.158329
A	 -6.123451	  2.734804
A	  0.124953	  3.727583
B	  5.607067	  6.579561
B	  3.776557	  7.497889
A	 11.564950	  2.002020
A	 -4.811732	 -1.291714
B	  4.461410	  6.280227
A	 -3.181424	 -3.758951
B	  5.895376	  1.446155
A	 -7.668483	 -2.303200
B	  3.740534	  4.818863
B	  5.676280	  5.633334
B	  1.575004	  5.705458
B	  5.595957	  0.798385
B	  3.315633	  8.058112
B	  1.584327	  3.515096
A	  4.328340	  0.783625
A	  1.013627	  1.946116
B	  4.446227	  3.459420
B	  2.085769	  6.035494
B	  4.402930	  1.845513
A	  0.177880	 -3.658358
B	  4.966681	  2.735015
A	  0.724689	  1.886257
A	  0.709923	 -2.235971
A	  0.129580	  0.079937
A	  8.015927	  0.195516
B	  2.447660	  1.518290
A	 -8.177388	 -3.693617
B	  6.280709	 10.114657
A	  3.791177	  1.120339
B	  4.315339	  4.993299
B	  2.333386	  6.168349
A	 -4.787241	  1.333286
A	  3.265256	  1.763600
A	 -7.760153	  0.960211
B	  2.865092	  1.051076
A	  5.623214	 -1.641968
A	  0.516411	  0.202772
B	  6.116946	  7.353141
A	  1.827256	  0.173853
B	  5.884939	  1.480010
A	 -1.642090	  0.631050
B	  4.083933	  3.385220
A	  1.275553	  0.572377
A	  3.363204	 -3.310389
A	 -5.053732	 -0.114127
B	  4.802144	  6.854921
A	  1.789053	  1.180111
A	 -0.347678	 -0.441019
B	  3.056127	  4.495625
B	  1.679818	  9.017097
B	  4.177278	  9.469836
A	 -0.823385	 -1.216510
A	 -4.414261	  0.864663
B	  1.502983	  7.640849
B	  2.616623	  1.739009
A	 -0.706876	  2.491454
A	  6.004478	  2.191204
A	 -1.086575	  2.751724
A	 -0.185258	 -0.289761
A	  3.360387	 -1.362727
B	  2.936928	  7.088176
B	  1.690120	  5.390579
A	  1.331034	  0.865763
B	  4.413445	  6.644209
B	  3.993980	 10.296727
A	 -2.227443	 -3.311832
B	  3.261129	  6.779845
B	  2.993861	  5.690410
A	  1.070343	  1.143790
B	  7.070613	  6.812483
B	  4.303918	  5.092427
A	  0.179231	 -0.135127
B	  2.817869	  7.586162
B	  6.509617	  7.059897
B	  4.044622	  6.871525
B	  3.512999	  8.207408
A	  1.735175	  3.026537
A	 -3.973148	  1.491155
B	  1.623164	  3.478900
A	 -1.852536	 -2.557782
A	 -2.294530	 -1.166328
A	 -7.606067	  1.709891
B	  6.894439	  5.865097
A	 -2.048373	 -0.726854
B	  2.555574	  4.728367
B	  2.069873	  4.690530
A	  8.032203	 -0.047601
A	 -0.725921	  1.315897
B	  6.262534	  3.613570
A	 -8.137659	 -0.830615
A	  4.074189	 -1.265106
B	  4.512177	  3.330782
B	  6.983797	  3.026027
B	  1.579776	  7.983154
A	 -7.308324	  0.025300
B	  4.945990	  7.077375
B	  3.440582	  7.364052
A	 -3.216476	 -0.323974
B	  4.843447	  5.062591
B	  6.443465	  7.086144
B	  5.718735	  5.111668
A	 -7.362257	 -0.335262
A	 -3.476237	  0.326488
B	  4.250045	  6.950975
A	 -5.337765	  0.428050
B	  4.202811	  6.921676
B	  6.225718	  8.272383
A	 -3.183497	  1.900308
A	  7.108729	  3.069791
B	  5.970288	  6.827694
A	  0.638629	  2.323691
A	  6.491389	 -1.495931
A	 -5.769248	  0.429044
A	  1.867136	  2.215184
B	  5.627928	  7.450838
A	  3.088421	 -0.717297
A	  3.164297	  4.322774
B	  7.508276	  5.338379
B	  2.589174	  7.458225
A	  6.317795	 -0.809905
A	 -7.218652	 -0.955963
A	  1.038784	  1.246470
A	  2.383232	  0.582942
B	  5.891427	  8.954159
B	  8.423952	  2.616658
B	  1.197815	  3.249834
B	  5.038297	  6.472573
B	  3.273265	  5.495051
B	  7.061471	  9.675658
A	 -3.417136	 -1.595716
A	 -1.730303	  1.717409
A	 -3.455197	 -0.082417
A	  0.134150	 -4.162422
B	  3.825736	  4.980021
B	  6.531086	  5.110197
B	  4.967493	  7.082119
A	  3.589915	  0.102363
B	  1.914271	  7.601004
B	  5.761024	  7.033974
B	  2.964293	  6.637418
B	  4.408238	  5.931712
B	  1.487947	  2.148820
A	-10.717294	 -0.576031
A	 -4.227081	 -3.237846
A	  1.705307	 -0.793301
A	  0.721640	 -0.341648
A	  0.214373	  2.702583
B	  5.211929	  8.215527
A	 -0.173561	  1.611386
B	  1.931762	  5.360063
A	  0.998293	  0.612695
B	  7.635337	  5.831286
B	  2.896767	  5.039206
A	  0.290490	 -1.136757
B	  0.985065	  4.833984
B	  3.548243	  6.546648
A	 -6.571758	  1.055065
B	  4.151516	  5.392747
A	  0.238893	 -0.343892
A	 -9.313625	  2.285550
B	  2.858296	  5.845383
B	  2.097131	  6.278303
A	  7.430837	  1.768039
A	 -3.230115	 -1.058239
A	  3.131063	 -0.892146
B	  0.378390	  5.123906
B	 -0.498026	  6.178084
B	  4.179388	  7.306280
B	  2.973018	  6.836694
B	  4.577682	  6.409871
B	  8.115728	  9.556648
B	  4.525269	  5.871776
A	  2.248177	  1.286003
A	  1.128167	  1.592102
B	  6.242115	  3.166991
A	 -6.021142	  0.771440
A	 -3.294623	  1.114898
A	  0.817984	 -1.303847
A	 -8.703081	 -0.583373
B	  1.324987	  6.640729
B	  5.388085	  6.614456
B	  7.250899	  7.851320
B	  1.257758	  7.290280
B	  4.271241	  2.395929
B	  7.555856	  6.041983
B	  5.131877	  8.153414
B	  4.704178	  4.495565
B	  6.868953	 12.049377
B	  2.998542	  4.473882
B	  1.103803	 -0.055527
B	  2.108552	  6.764128
A	  2.632946	 -1.350898
B	  2.587157	  9.697117
A	  1.952301	  0.108121
B	  5.775424	  7.365469
B	  6.524200	  5.992412
A	 -2.213710	 -0.904407
A	  1.422299	  0.929214
A	 -2.758504	 -2.032161
A	  1.049299	 -1.042328
A	  1.443725	  3.064998
B	  6.993970	  6.028755
B	  3.482136	  6.223313
A	 -2.429960	  0.232152
A	  1.244041	  0.342196
A	 -1.183644	  2.252851
A	  4.076506	 -2.321021
A	 -2.336988	  0.004373
B	  4.392278	  4.294784
A	 -2.143153	  0.563318
A	 -3.170928	 -2.146107
A	 -2.236314	 -0.712432
A	 -5.806030	  0.761605
B	  6.636871	  7.159114
A	 -4.292992	 -0.061136
B	  5.921272	  4.482634
A	 -0.919209	 -2.872993
B	  1.760142	  4.286977
B	  5.056161	  6.831168
B	  5.055926	  4.483022
B	  4.733356	 10.474551
A	 -3.200294	 -1.184340
B	  3.810215	  6.251465
A	 -7.499831	 -0.423681
A	 -4.349241	 -1.084856
B	  5.138011	  1.463326
A	 -0.454066	 -3.178712
B	  4.103179	  6.040422
B	  4.752959	  7.248768
A	  9.199890	  2.565575
A	 -1.740243	 -1.568853
B	  3.224079	  3.932195
A	  0.468484	  0.567887
A	-11.233924	  2.166466
B	  8.142219	  6.109607
B	  4.060085	  5.625298
B	  5.651823	  5.528654
B	  4.358547	  6.865351
A	  8.426757	 -0.515630
A	 -1.508161	  1.803454
B	  5.050754	  7.818174
B	  4.192051	  4.640681
A	 -2.291072	  0.123793
A	 -0.321255	 -2.633496
A	  3.547341	  2.187546
A	 -3.680882	  2.054990
A	  0.978077	 -4.237692
A	 -7.281704	  0.633655
B	  4.540627	  5.166112
B	  5.317207	  3.882117
B	  6.091255	  7.179191
A	 -2.652225	 -0.646291
B	  5.355140	  4.528684
B	  7.587719	  6.035789
B	  1.804671	  9.163973
B	  5.624991	  6.596161
B	  2.565610	  7.838261
A	  1.537511	  1.264158
B	  5.045620	  7.080590
A	-11.060807	 -0.571379
B	  3.250559	  6.104407
B	  4.413813	  7.472715
B	  1.522355	  6.660790
A	 -2.051466	 -1.587615
A	 -0.250450	  0.094406
A	 -1.466379	 -0.494813
A	 -4.165098	  0.382847
A	  1.366800	 -0.975146
B	  3.987524	  2.078810
B	  5.319680	  5.482003
A	  2.863550	  0.908983
B	  1.552265	  6.002639
B	  6.193570	  8.394257
A	 -4.522850	  1.640780
B	  3.956901	  6.618013
B	  1.887854	  2.272257
B	  4.487680	  7.232212
B	  2.337678	  4.781237
B	  3.785219	  3.689847
A	  0.457237	  1.668338
A	  2.881373	  1.519814
B	  5.655446	  6.386529
A	  1.542380	  1.901250
A	  1.916332	 -2.040375
A	 -8.723883	 -1.110064
A	 -0.384098	  0.634264
B	  6.604906	  4.426148
B	  5.987828	  8.758936
A	 -4.386139	  1.862853
B	  2.813184	  7.925022
B	  3.023128	  2.237544
A	 -2.268626	 -2.650672
A	 -0.400036	 -0.862693
B	  2.467388	  5.776156
B	  3.282546	 14.036224
A	 -1.209867	 -1.460789
A	  1.309080	  3.711212
B	  6.109073	 11.867678
B	  2.199291	  3.851132
A	 -7.554219	 -0.505564
B	  8.984885	  6.035190
A	 -1.764248	  1.311723
B	  2.946900	  5.751600
B	  0.126253	  5.037721
A	 -5.780074	  2.258653
A	 -0.058331	  0.832216
A	  2.003769	 -0.123203
B	  7.902930	  5.201775
B	  6.151361	  5.480375
B	  5.276899	  6.582636
A	 -1.237849	 -0.110672
A	 -0.670950	 -0.188469
B	  3.493275	  2.340580
A	  1.492621	 -0.767173
A	 -8.937245	  0.451551
A	  0.951748	  0.584103
A	 -1.216101	  1.861839
A	  3.855049	 -3.512353
B	  3.571638	  7.369862
A	 -0.536474	 -0.128132
B	  1.486263	  5.571504
B	  5.690998	  8.935447
A	  1.215777	  0.494486
A	 -7.402781	  0.343895
A	  2.663151	 -3.195444
B	  3.620860	  7.465120
B	  2.520641	  7.798384
A	  7.588181	  2.390285
B	  1.933924	  4.448632
A	 -4.783028	 -2.680311
B	  4.387708	  8.689709
A	 -1.007449	  1.824905
A	 -8.231836	 -1.411687
B	  4.484403	  6.536724
A	 -0.149648	 -0.171428
B	  3.573335	  4.596116
A	 -5.498817	  2.345839
A	  1.817973	  1.942228
A	  4.801288	  2.187411
A	 -5.850158	  0.428133
A	 -0.484711	 -0.598147
A	 -3.120736	 -0.234642
A	 -0.808833	 -0.920411
A	 -2.265183	  2.339875
A	 -3.712158	 -0.744611
B	  0.808617	 -0.172345
B	  2.807890	  7.091403
B	  0.363001	  4.725783
A	 -6.137313	 -0.635988
B	  3.624682	  9.538260
A	  1.063333	 -1.984757
A	 -4.528891	  1.745486
B	  4.934106	  7.303537
A	  2.503075	 -1.199330
A	  3.745646	  0.900349
A	  6.973312	  2.650597
B	  7.874519	  6.434667
A	 -0.355323	  2.868810
A	 -0.102294	  0.486603
B	  2.496346	  6.775941
A	 -2.586112	 -0.507530
B	  5.508585	  5.472714
B	  6.619740	  7.668374
A	 -4.679759	  3.316489
A	 -1.451938	  1.481536
B	  5.199961	 10.246922
A	 -4.445244	  0.228042
A	 -0.000877	 -1.228276
A	  6.821096	  2.876595
A	 -1.921342	  1.263326
B	  3.999450	  5.702234
A	  5.537566	  0.065496
A	 -1.684518	 -1.107585
A	 -2.028741	  0.041626
A	 -0.592775	  2.013177
B	  7.132706	  9.134192
A	 -4.825206	 -3.075826
A	 -4.204191	 -1.801681
B	  2.708451	  4.721757
B	  7.697978	  0.512014
A	  1.199662	  0.173308
B	  3.195985	  4.953542
B	  5.065147	  7.532109
B	  1.906693	  5.716545
B	  7.107694	  7.657080
A	 -2.906392	  3.087999
B	  3.175405	  4.246507
B	  1.771642	  7.403377
A	 -5.400395	  1.901925
A	 -1.873833	  4.077369
A	  0.396367	  0.194146
B	  4.871689	  6.618318
B	  3.099549	  7.463576
A	  0.806607	  0.997999
B	  3.870447	  5.077315
A	  3.450688	 -0.554641
A	 -1.240926	 -0.052649
A	 -4.045765	  1.309759
B	  7.028322	  3.819290
B	  3.037691	 -0.547143
A	  0.297115	 -0.152625
A	  1.608183	  1.859758
B	  5.337532	  5.364150
B	  4.514759	  7.790081
B	 -0.270738	 11.474507
A	 -4.399400	 -0.264425
A	 -5.414578	 -1.513619
B	  3.465233	  7.495704
A	 -6.946738	 -4.926318
B	  1.961599	  8.224574
A	 -4.188469	  1.001555
B	  2.520326	  5.405938
A	  4.604600	 -2.809595
B	  4.101550	  8.153398
B	  4.934893	  7.281471
